Ref	x	y	Connectivity	Point First Moment	Point Second Moment	Visual Integration [HH]	conn	integ
8650811	424.702381	244.6947368	63	2204.8508	103520	2.2782452	6	1.5476201
8650812	424.702381	252.1894737	64	2321.012	115104	2.2784824	6	1.5476201
8650813	424.702381	259.6842105	65	2441.4729	128336	2.2787197	6	1.5476201
8650814	424.702381	267.1789474	68	2538.3933	138848	2.2791944	6	1.5476201
8650815	424.702381	274.6736842	94	3904.1611	235024	2.7688911	6	1.5476201
8650816	424.702381	282.1684211	139	7405.3315	560368	2.7879405	9	1.5476201
8650817	424.702381	289.6631579	125	6483.5898	488976	2.7829766	9	1.5476201
8650818	424.702381	297.1578947	98	4124.6704	253632	2.5832305	9	1.5476201
8650819	424.702381	304.6526316	103	4562.9556	288640	2.5856724	3	1.5476201
8650820	424.702381	312.1473684	117	5187.5728	328464	2.5872009	3	1.4285721
8650821	424.702381	319.6421053	102	4843.0767	332864	2.5823159	3	1.4285721
8650822	424.702381	327.1368421	84	4430.019	335904	2.2884905	3	1.4285721
8650844	424.702381	492.0210526	199	20093.506	3032896	3.1417868	5	1.3655469
8650845	424.702381	499.5157895	182	16372.71	2202320	3.0716655	5	1.3655469
8716303	432.1428571	-85.07368421	101	3695.719	188752	2.3232346	4	1.067324
8716304	432.1428571	-77.57894737	96	3256.2234	151664	2.3188033	4	1.067324
8716305	432.1428571	-70.08421053	95	3234.8269	147584	2.3136547	4	1.067324
8716311	432.1428571	-25.11578947	61	1696.2758	66432	2.390229	5	1.238096
8716312	432.1428571	-17.62105263	79	2589.8887	117824	2.3967738	5	1.238096
8716313	432.1428571	-10.12631579	101	4351.9619	264624	2.5762358	5	1.238096
8716321	432.1428571	49.83157895	66	1771.7128	61280	2.4673071	6	1.473923
8716322	432.1428571	57.32631579	66	1707.4608	56528	2.4673071	6	1.473923
8716323	432.1428571	64.82105263	65	1650.6156	53456	2.4661946	6	1.473923
8716324	432.1428571	72.31578947	65	1627.3572	51536	2.4661946	6	1.473923
8716325	432.1428571	79.81052632	64	1641.5364	53152	2.4659169	6	1.473923
8716329	432.1428571	109.7894737	137	5417.4136	311488	2.7752118	7	1.785715
8716330	432.1428571	117.2842105	138	5359.1504	304640	2.7759161	7	1.785715
8716331	432.1428571	124.7789474	139	5421.2666	304912	2.7762682	7	1.785715
8716332	432.1428571	132.2736842	131	5095.4517	309392	2.9743843	3	1.221805
8716333	432.1428571	139.7684211	80	2693.7295	152896	2.3949378	3	1.221805
8716334	432.1428571	147.2631579	78	2608.5967	143456	2.392581	3	1.5476201
8716335	432.1428571	154.7578947	78	2520.761	129488	2.392581	6	1.5476201
8716336	432.1428571	162.2526316	65	2192.281	112032	2.2794318	6	1.5476201
8716337	432.1428571	169.7473684	64	2112.7419	101472	2.2791944	6	1.5476201
8716338	432.1428571	177.2421053	65	2123.5505	97232	2.2794318	6	1.5476201
8716339	432.1428571	184.7368421	63	2020.132	88384	2.2782452	6	1.5476201
8716340	432.1428571	192.2315789	63	1987.5499	83168	2.2782452	6	1.5476201
8716341	432.1428571	199.7263158	62	1934.9221	78688	2.277771	6	1.5476201
8716342	432.1428571	207.2210526	63	1975.3853	79264	2.278008	6	1.5476201
8716343	432.1428571	214.7157895	63	1983.2913	79520	2.278008	6	1.5476201
8716344	432.1428571	222.2105263	62	1951.1486	78672	2.277771	6	1.5476201
8716345	432.1428571	229.7052632	62	1995.2317	83456	2.277771	6	1.5476201
8716346	432.1428571	237.2	62	2036.5347	88944	2.277771	6	1.5476201
8716347	432.1428571	244.6947368	63	2143.5354	98848	2.278008	6	1.5476201
8716348	432.1428571	252.1894737	63	2223.7913	109136	2.278008	6	1.5476201
8716349	432.1428571	259.6842105	66	2392.6299	123648	2.2787197	6	1.5476201
8716350	432.1428571	267.1789474	66	2505.0994	138160	2.2782452	6	1.5476201
8716351	432.1428571	274.6736842	71	2735.8091	156816	2.2796693	6	1.5476201
8716352	432.1428571	282.1684211	129	7216.4175	546576	2.7843931	9	1.5476201
8716380	432.1428571	492.0210526	200	20898.48	3269456	3.1422381	5	1.3655469
8716381	432.1428571	499.5157895	187	17677.783	2498704	3.073823	5	1.3655469
8781838	439.5833333	-92.56842105	96	3532.9656	180448	2.3237278	4	1.067324
8781839	439.5833333	-85.07368421	101	3601.3833	176368	2.3232346	4	1.067324
8781840	439.5833333	-77.57894737	96	3204.1956	144608	2.3188033	4	1.067324
8781841	439.5833333	-70.08421053	92	3015.1389	130288	2.3095036	4	1.067324
8781847	439.5833333	-25.11578947	75	2300.8523	95952	2.3957243	5	1.238096
8781848	439.5833333	-17.62105263	81	2680.5706	120336	2.3972991	5	1.238096
8781849	439.5833333	-10.12631579	102	4471.6377	276400	2.576539	5	1.238096
8781858	439.5833333	57.32631579	65	1727.6112	57504	2.4670289	6	1.473923
8781859	439.5833333	64.82105263	66	1713.1626	56272	2.4673071	6	1.473923
8781860	439.5833333	72.31578947	66	1676.584	54528	2.4673071	6	1.473923
8781861	439.5833333	79.81052632	67	1686.0063	55072	2.4675853	6	1.473923
8781862	439.5833333	87.30526316	105	3719.1602	180416	2.5318229	6	1.473923
8781864	439.5833333	102.2947368	108	3129.3162	118816	2.7288373	7	1.785715
8781865	439.5833333	109.7894737	99	2709.2166	101520	2.7257781	7	1.785715
8781866	439.5833333	117.2842105	95	2645.9531	103056	2.7254386	7	1.785715
8781867	439.5833333	124.7789474	89	2994.7017	149888	2.7247598	7	1.785715
8781868	439.5833333	132.2736842	60	1861.5326	95520	2.3899679	3	1.221805
8781869	439.5833333	139.7684211	46	747.15704	16224	2.3499298	3	1.221805
8781870	439.5833333	147.2631579	40	551.70343	9104	2.3486686	3	1.221805
8781916	439.5833333	492.0210526	198	21334.426	3446016	3.1350353	5	1.3655469
8781917	439.5833333	499.5157895	189	18650.283	2761744	3.1368327	5	1.3655469
8847374	447.0238095	-92.56842105	97	3505.7102	173808	2.3239746	4	1.067324
8847375	447.0238095	-85.07368421	101	3535.0708	167248	2.3232346	4	1.067324
8847376	447.0238095	-77.57894737	94	3059.9473	133344	2.3183119	4	1.067324
8847377	447.0238095	-70.08421053	90	2906.8748	122544	2.3090162	4	1.067324
8847382	447.0238095	-32.61052632	67	1870.6642	69360	2.3886635	5	1.238096
8847383	447.0238095	-25.11578947	77	2372.0935	97664	2.3962491	5	1.238096
8847384	447.0238095	-17.62105263	81	2654.458	115504	2.3965113	5	1.238096
8847396	447.0238095	72.31578947	68	1808.4379	60864	2.4709289	6	1.473923
8847397	447.0238095	79.81052632	70	1803.4686	60720	2.471487	6	1.473923
8847398	447.0238095	87.30526316	117	3946.5684	181184	2.6084809	6	1.473923
8847399	447.0238095	94.8	128	3944.3494	169168	2.9727681	6	1.473923
8847400	447.0238095	102.2947368	144	4510.6343	188832	2.9045057	7	1.785715
8847401	447.0238095	109.7894737	126	3785.009	157984	2.8975828	7	1.785715
8847402	447.0238095	117.2842105	102	3093.2507	134688	2.7278168	7	1.473923
8847405	447.0238095	139.7684211	35	516.85901	9568	2.3511922	3	1.221805
8847406	447.0238095	147.2631579	34	479.75125	8288	2.3469055	3	1.221805
8847452	447.0238095	492.0210526	197	21918.119	3658224	3.1345861	5	1.3655469
8847453	447.0238095	499.5157895	194	20117.395	3129712	3.139533	5	1.3655469
8847454	447.0238095	507.0105263	175	15900.966	2163184	3.0686505	5	1.3655469
8912910	454.4642857	-92.56842105	98	3462.561	164800	2.3242216	4	1.067324
8912911	454.4642857	-85.07368421	101	3497.0156	161392	2.3232346	4	1.067324
8912912	454.4642857	-77.57894737	94	3064.6467	132400	2.3183119	4	1.067324
8912918	454.4642857	-32.61052632	75	2219.0085	85792	2.3957243	5	1.238096
8912919	454.4642857	-25.11578947	77	2342.5137	93488	2.395462	5	1.238096
8912920	454.4642857	-17.62105263	83	2801.1833	123776	2.3970366	5	1.238096
8912934	454.4642857	87.30526316	131	4267.3779	184976	2.6165905	6	1.473923
8912935	454.4642857	94.8	152	5212.4106	242368	2.9828987	6	1.473923
8912936	454.4642857	102.2947368	143	4630.168	204544	2.9041202	6	1.785715
8912937	454.4642857	109.7894737	141	4656.1421	214048	2.9041202	6	1.473923
8912938	454.4642857	117.2842105	92	2672.687	114560	2.5169709	6	1.473923
8912939	454.4642857	124.7789474	63	1942.2355	88608	2.4670289	6	1.473923
8912941	454.4642857	139.7684211	35	582.00458	12848	2.3626156	3	1.221805
8912942	454.4642857	147.2631579	33	502.79211	9680	2.3466537	3	1.221805
8912988	454.4642857	492.0210526	194	22221.119	3800272	3.1332397	5	1.3655469
8912989	454.4642857	499.5157895	196	21003.146	3371008	3.1404343	5	1.3655469
8912990	454.4642857	507.0105263	177	16712.088	2374736	3.0695112	5	1.3655469
8978446	461.9047619	-92.56842105	98	3410.1169	157648	2.3242216	4	1.067324
8978447	461.9047619	-85.07368421	101	3485.7827	158800	2.3232346	4	1.067324
8978448	461.9047619	-77.57894737	92	2974.5642	126704	2.3178208	4	1.067324
8978453	461.9047619	-40.10526316	72	2043.5282	74416	2.3899679	5	1.238096
8978454	461.9047619	-32.61052632	75	2201.2175	84160	2.3957243	5	1.238096
8978455	461.9047619	-25.11578947	77	2359.2996	93616	2.395462	5	1.238096
8978470	461.9047619	87.30526316	124	4495.3594	216560	2.8202791	6	1.785715
8978471	461.9047619	94.8	143	5045.4819	243904	2.9788382	6	1.785715
8978472	461.9047619	102.2947368	143	4806.5713	221984	2.9041202	6	1.785715
8978473	461.9047619	109.7894737	136	4746.7485	231664	2.9021945	6	1.473923
8978474	461.9047619	117.2842105	82	2470.1921	113344	2.5140793	6	1.473923
8978475	461.9047619	124.7789474	71	2438.4802	124368	2.4692559	6	1.473923
8978476	461.9047619	132.2736842	68	2573.6045	140272	2.4681418	6	1.473923
8978477	461.9047619	139.7684211	67	1756.8286	68000	2.5593622	3	1.221805
8978478	461.9047619	147.2631579	43	796.78021	18736	2.4086456	3	1.221805
8978525	461.9047619	499.5157895	197	21732.867	3591520	3.1408849	5	1.3655469
8978526	461.9047619	507.0105263	179	17648.006	2620352	3.0703726	5	1.3655469
9043982	469.3452381	-92.56842105	98	3383.3376	153664	2.3242216	4	1.067324
9043983	469.3452381	-85.07368421	101	3500.1304	159472	2.3232346	4	1.067324
9043984	469.3452381	-77.57894737	92	3029.8047	131552	2.3178208	4	1.067324
9043988	469.3452381	-47.6	63	1665.8541	56928	2.3868396	5	1.238096
9043989	469.3452381	-40.10526316	73	2093.46	78256	2.3933661	5	1.238096
9043990	469.3452381	-32.61052632	76	2277.0671	88816	2.3951998	5	1.238096
9044006	469.3452381	87.30526316	125	4695.3257	235456	2.8206427	7	1.785715
9044007	469.3452381	94.8	108	3854.0151	196928	2.8235543	7	1.785715
9044008	469.3452381	102.2947368	108	3732.3994	183568	2.8903112	7	1.785715
9044010	469.3452381	117.2842105	74	2545.7419	126416	2.510906	6	1.473923
9044011	469.3452381	124.7789474	69	2499.3984	132288	2.5077407	6	1.473923
9044012	469.3452381	132.2736842	74	2763.8018	151120	2.5097542	6	1.473923
9044013	469.3452381	139.7684211	91	3441.1431	185616	2.5662656	3	1.221805
9044014	469.3452381	147.2631579	89	3535.6641	198896	2.5474441	3	1.221805
9044061	469.3452381	499.5157895	197	22206.99	3742784	3.1408849	5	1.3655469
9044062	469.3452381	507.0105263	181	18544.99	2865136	3.0712345	5	1.3655469
9109518	476.7857143	-92.56842105	99	3441.6946	156512	2.3244684	4	1.067324
9109519	476.7857143	-85.07368421	101	3539.4255	163408	2.3232346	4	1.067324
9109520	476.7857143	-77.57894737	91	3077.5542	138336	2.3175752	4	1.067324
9109524	476.7857143	-47.6	71	2005.9554	74400	2.3897069	5	1.238096
9109525	476.7857143	-40.10526316	74	2174.3547	84560	2.3946757	5	1.238096
9109526	476.7857143	-32.61052632	77	2379.6665	95456	2.395462	5	1.238096
9109541	476.7857143	79.81052632	119	4792.4097	253696	2.8184628	7	1.785715
9109542	476.7857143	87.30526316	123	4764.6914	249744	2.8199158	7	1.785715
9109543	476.7857143	94.8	100	3800.9333	205456	2.8206427	7	1.785715
9109544	476.7857143	102.2947368	87	3221.0171	176576	2.7223868	7	1.785715
9109548	476.7857143	132.2736842	75	2946.1306	163744	2.5097542	6	1.473923
9109549	476.7857143	139.7684211	89	3603.5881	200288	2.5653629	3	1.221805
9109550	476.7857143	147.2631579	90	3813.1172	219536	2.5474441	3	1.221805
9109597	476.7857143	499.5157895	199	23252.469	4053824	3.1417868	5	1.3655469
9109598	476.7857143	507.0105263	186	20080.076	3247248	3.0733912	5	1.3655469
9175054	484.2261905	-92.56842105	100	3484.3899	159040	2.3247154	4	1.067324
9175055	484.2261905	-85.07368421	101	3603.2778	170608	2.3232346	4	1.067324
9175056	484.2261905	-77.57894737	89	3077.5205	143408	2.3087726	4	1.067324
9175059	484.2261905	-55.09473684	68	1899.9204	70944	2.3884027	5	1.238096
9175060	484.2261905	-47.6	72	2102.9814	83120	2.3931043	5	1.238096
9175061	484.2261905	-40.10526316	76	2313.1165	93344	2.3951998	5	1.238096
9175077	484.2261905	79.81052632	119	4890.7642	267680	2.8184628	7	1.785715
9175078	484.2261905	87.30526316	119	4709.8247	256320	2.8184628	7	1.785715
9175079	484.2261905	94.8	95	3844.6528	218528	2.818826	7	1.785715
9175133	484.2261905	499.5157895	199	23911.184	4269280	3.1417868	5	1.3655469
9175134	484.2261905	507.0105263	188	21073	3532880	3.1363833	5	1.3655469
9240590	491.6666667	-92.56842105	101	3584.4006	168064	2.3249624	4	1.067324
9240591	491.6666667	-85.07368421	101	3690.6216	181072	2.3232346	4	1.067324
9240594	491.6666667	-62.58947368	64	1745.4301	64608	2.4158254	5	1.238096
9240595	491.6666667	-55.09473684	72	2151.0559	88688	2.3899679	5	1.238096
9240596	491.6666667	-47.6	76	2383.7671	102976	2.3951998	5	1.238096
9240597	491.6666667	-40.10526316	78	2552.572	112272	2.3957243	5	1.238096
9240613	491.6666667	79.81052632	116	4872.5176	278704	2.8173742	7	1.785715
9240614	491.6666667	87.30526316	117	4760.0972	269696	2.8177371	7	1.785715
9240615	491.6666667	94.8	91	3843.5137	229584	2.8173742	7	1.785715
9240669	491.6666667	499.5157895	196	24574.648	4528048	3.1341372	5	1.3655469
9240670	491.6666667	507.0105263	190	22080.238	3823248	3.1377325	5	1.3655469
9240671	491.6666667	514.5052632	182	18898.043	2948528	3.077281	5	1.3655469
9306125	499.1071429	-100.0631579	106	3956.1089	194720	2.3403792	4	1.067324
9306126	499.1071429	-92.56842105	101	3646.1953	176736	2.3249624	4	1.067324
9306127	499.1071429	-85.07368421	101	3799.4639	194800	2.3232346	4	1.067324
9306129	499.1071429	-70.08421053	60	1611.1254	60016	2.4147589	5	1.238096
9306130	499.1071429	-62.58947368	68	2024.7325	85904	2.3884027	5	1.238096
9306131	499.1071429	-55.09473684	73	2290.1353	102144	2.392581	5	1.238096
9306132	499.1071429	-47.6	76	2495.3186	113520	2.3951998	5	1.238096
9306149	499.1071429	79.81052632	114	4976.9814	301664	2.816649	4	1.24646
9306150	499.1071429	87.30526316	116	4844.4326	285760	2.8173742	4	1.24646
9306151	499.1071429	94.8	54	1457.2111	54160	2.3116994	4	1.24646
9306206	499.1071429	507.0105263	195	23774.77	4275648	3.1399837	5	1.3655469
9306207	499.1071429	514.5052632	185	20049.668	3261584	3.0785799	5	1.3655469
9371661	506.547619	-100.0631579	108	4076.947	206272	2.3408799	4	1.067324
9371662	506.547619	-92.56842105	104	3825.1614	193328	2.3398788	4	1.067324
9371663	506.547619	-85.07368421	102	3942.6404	211952	2.3234811	4	1.067324
9371665	506.547619	-70.08421053	68	2059.4534	90368	2.4168925	5	1.238096
9371666	506.547619	-62.58947368	73	2378.7998	112688	2.389446	5	1.238096
9371667	506.547619	-55.09473684	75	2507.8145	119584	2.3931043	5	1.238096
9371685	506.547619	79.81052632	111	5003.4023	318048	2.8155618	4	1.24646
9371686	506.547619	87.30526316	110	4590.9678	279120	2.8097773	4	1.24646
9371687	506.547619	94.8	54	1348.6332	46432	2.3116994	4	1.24646
9371742	506.547619	507.0105263	197	24904.646	4621568	3.1408849	5	1.3655469
9371743	506.547619	514.5052632	187	20993.223	3526592	3.0794463	5	1.3655469
9437197	513.9880952	-100.0631579	112	4379.5898	232896	2.3491728	4	1.067324
9437198	513.9880952	-92.56842105	108	4049.9329	212976	2.3411305	4	1.067324
9437199	513.9880952	-85.07368421	106	4130.6621	232528	2.3257036	4	1.067324
9437200	513.9880952	-77.57894737	69	2143.9873	98016	2.4171596	5	1.238096
9437201	513.9880952	-70.08421053	70	2305.01	112880	2.3889241	5	1.238096
9437202	513.9880952	-62.58947368	73	2510.0588	125776	2.389446	5	1.238096
9437221	513.9880952	79.81052632	106	4976.0059	334080	2.8115823	4	1.24646
9437222	513.9880952	87.30526316	95	3771.0332	233024	2.805095	4	1.24646
9437223	513.9880952	94.8	54	1262.7368	40464	2.3116994	4	1.24646
9437278	513.9880952	507.0105263	197	25481.771	4810848	3.1408849	5	1.3655469
9437279	513.9880952	514.5052632	188	21756.125	3761552	3.0798798	5	1.3655469
9502733	521.4285714	-100.0631579	122	4881.2456	268960	2.3522031	4	1.067324
9502734	521.4285714	-92.56842105	120	4456.9043	238448	2.3446422	4	1.067324
9502735	521.4285714	-85.07368421	153	6232.7124	355712	2.5994947	4	1.238096
9502736	521.4285714	-77.57894737	77	2538.3064	129056	2.4192975	5	1.238096
9502737	521.4285714	-70.08421053	77	2772.0457	149744	2.3904901	5	1.238096
9502738	521.4285714	-62.58947368	75	2839.3103	155968	2.3923194	5	1.238096
9502758	521.4285714	87.30526316	67	1706.8484	59184	2.3489208	4	1.24646
9502759	521.4285714	94.8	55	1232.0786	37296	2.3119435	4	1.24646
9502760	521.4285714	102.2947368	52	1201.3639	37328	2.26036	4	1.24646
9502814	521.4285714	507.0105263	196	25957.887	4992432	3.1404343	5	1.3655469
9502815	521.4285714	514.5052632	195	23598.273	4239424	3.083786	5	1.3655469
9568269	528.8690476	-100.0631579	138	5771.939	328944	2.3654249	4	1.067324
9568270	528.8690476	-92.56842105	155	6528.9292	375856	2.6125293	4	1.067324
9568271	528.8690476	-85.07368421	157	6883.8135	420240	2.6007304	4	1.238096
9568272	528.8690476	-77.57894737	79	2810.1746	152768	2.3904901	5	1.238096
9568273	528.8690476	-70.08421053	75	2945.7314	167584	2.3775039	5	1.238096
9568294	528.8690476	87.30526316	61	1425.7874	44160	2.342885	4	1.24646
9568295	528.8690476	94.8	55	1189.6781	34608	2.3119435	4	1.24646
9568296	528.8690476	102.2947368	54	1202.8062	35184	2.261528	4	1.24646
9568350	528.8690476	507.0105263	198	27176.369	5379776	3.141336	5	1.3655469
9568351	528.8690476	514.5052632	198	24752.609	4587200	3.1476619	5	1.3655469
9633805	536.3095238	-100.0631579	170	7792.9185	465312	2.626641	4	1.067324
9633806	536.3095238	-92.56842105	164	7437.2705	454864	2.6203504	4	1.067324
9633807	536.3095238	-85.07368421	153	7228.189	472304	2.5994947	4	1.238096
9633830	536.3095238	87.30526316	59	1381.1647	43360	2.3068254	4	1.24646
9633831	536.3095238	94.8	55	1171.9943	33712	2.3119435	4	1.24646
9633832	536.3095238	102.2947368	56	1246.5889	36096	2.2685616	4	1.24646
9633886	536.3095238	507.0105263	180	25417.24	5239424	3.1332397	5	1.3655469
9633887	536.3095238	514.5052632	202	25963.098	4941648	3.1508346	5	1.3655469
9633888	536.3095238	522	189	22375.334	3938880	3.0820487	5	1.3655469
9699341	543.75	-100.0631579	180	8900.3271	568960	2.6447361	4	1.067324
9699342	543.75	-92.56842105	173	8415.6299	541312	2.6263256	4	1.020409
9699343	543.75	-85.07368421	92	4237.4814	294576	2.3358824	4	1.020409
9699366	543.75	87.30526316	58	1405.2916	46752	2.3065822	4	1.24646
9699367	543.75	94.8	56	1219.5073	36272	2.3121879	4	1.24646
9699368	543.75	102.2947368	57	1272.7806	36880	2.3175752	4	1.24646
9699422	543.75	507.0105263	105	10712.099	1967488	3.0981941	2	1.3655469
9699423	543.75	514.5052632	205	27251.008	5314336	3.1521962	2	1.3655469
9699424	543.75	522	192	23469.963	4251552	3.0842206	2	1.3655469
9764877	551.1904762	-100.0631579	185	9576.5518	636096	2.6463351	4	1.020409
9764878	551.1904762	-92.56842105	140	6738.9819	442528	2.5111942	4	1.020409
9764879	551.1904762	-85.07368421	89	4000.8845	277776	2.3351345	4	1.020409
9764902	551.1904762	87.30526316	56	1420.615	50416	2.3060961	4	1.24646
9764903	551.1904762	94.8	57	1279.4669	39744	2.3124323	4	1.24646
9764904	551.1904762	102.2947368	60	1423.1237	44608	2.3188033	4	1.24646
9764958	551.1904762	507.0105263	70	3720.073	319184	2.7720478	2	1.3655469
9764959	551.1904762	514.5052632	207	28359.338	5684384	3.1531045	2	1.3655469
9764960	551.1904762	522	197	24944.947	4674304	3.0863957	2	1.3655469
9830413	558.6309524	-100.0631579	172	9411.999	666848	2.6421814	3	1.020409
9830414	558.6309524	-92.56842105	135	6698.9854	456224	2.3746657	3	1.020409
9830415	558.6309524	-85.07368421	97	4459.6396	313328	2.3446422	3	1.020409
9830438	558.6309524	87.30526316	54	1435.7416	53984	2.3048816	2	1.055195
9830439	558.6309524	94.8	59	1389.8086	45792	2.3185575	2	1.055195
9830440	558.6309524	102.2947368	63	1588.033	53856	2.3195405	2	1.055195
9830495	558.6309524	514.5052632	209	29623.4	6104544	3.1540134	2	1.3655469
9830496	558.6309524	522	198	25561.057	4865088	3.0981941	2	1.3655469
9895949	566.0714286	-100.0631579	147	7705.6494	537008	2.5608597	3	1.020409
9895950	566.0714286	-92.56842105	141	7334.187	521296	2.3762131	3	1.020409
9895951	566.0714286	-85.07368421	112	5261.7183	368048	2.3593042	3	1.020409
9895974	566.0714286	87.30526316	53	1522.9888	62256	2.3046389	2	1.055195
9895975	566.0714286	94.8	61	1522.9065	53648	2.3190489	2	1.055195
9895976	566.0714286	102.2947368	67	1773.7087	63264	2.3205245	2	1.055195
9896031	566.0714286	514.5052632	211	30353.643	6337376	3.155833	2	1.009317
9896032	566.0714286	522	205	27413.355	5390304	3.1012678	2	1.009317
9961486	573.5119048	-92.56842105	143	7707.3428	567472	2.3767292	3	1.020409
9961487	573.5119048	-85.07368421	115	5483.9751	391152	2.369523	3	1.020409
9961511	573.5119048	94.8	64	1694.7886	63472	2.3197865	2	1.055195
9961512	573.5119048	102.2947368	69	1923.3826	72960	2.3212628	2	1.055195
9961566	573.5119048	507.0105263	35	644.01099	15648	2.4623096	2	1.009317
9961567	573.5119048	514.5052632	210	30712.621	6527408	3.1672523	2	1.009317
9961568	573.5119048	522	216	29004.348	5779472	3.3712134	2	1.009317
10027022	580.952381	-92.56842105	151	8418.3535	636080	2.5635598	3	1.020409
10027023	580.952381	-85.07368421	116	5485.2964	387712	2.3697796	3	1.020409
10027024	580.952381	-77.57894737	64	1679.5771	59664	2.2123694	3	1.020409
10027046	580.952381	87.30526316	32	504.86005	10096	1.9306993	2	1.055195
10027047	580.952381	94.8	69	1932.057	76608	2.3212628	2	1.055195
10027048	580.952381	102.2947368	70	2049.1338	82512	2.3215091	2	1.055195
10027102	580.952381	507.0105263	36	682.89313	17776	2.4631412	2	1.009317
10027103	580.952381	514.5052632	198	28185.24	6156368	3.3618906	2	1.009317
10027104	580.952381	522	219	30273.367	6175616	3.3905401	2	1.009317
10092558	588.3928571	-92.56842105	160	9254.9854	717472	2.5689769	3	1.020409
10092559	588.3928571	-85.07368421	123	5751.0483	386224	2.5551782	3	1.020409
10092560	588.3928571	-77.57894737	78	2292.3088	89664	2.2155054	3	1.020409
10092561	588.3928571	-70.08421053	50	1118.0377	33568	2.2010205	3	1.020409
10092582	588.3928571	87.30526316	51	1298.0452	51392	2.3156133	2	1.055195
10092583	588.3928571	94.8	70	2069.9453	87584	2.3215091	2	1.055195
10092584	588.3928571	102.2947368	76	2426.7344	105760	2.4400697	2	1.055195
10092638	588.3928571	507.0105263	42	878.64581	24976	2.4843943	2	1.009317
10092639	588.3928571	514.5052632	170	21669.109	4592656	3.3639579	2	1.009317
10158095	595.8333333	-85.07368421	139	6949.043	481808	2.562659	3	1.020409
10158096	595.8333333	-77.57894737	97	3365.5642	155168	2.3931043	3	1.020409
10158097	595.8333333	-70.08421053	62	1545.0131	51904	2.2119222	3	1.020409
10158117	595.8333333	79.81052632	25	309.41223	4544	1.9295076	2	0.95729101
10158118	595.8333333	87.30526316	55	1478.9662	61744	2.3168392	2	1.055195
10158119	595.8333333	94.8	84	2929.5181	142192	2.4507275	2	1.055195
10158120	595.8333333	102.2947368	89	3400.7822	175408	2.4523754	2	1.055195
10158174	595.8333333	507.0105263	52	1251.6716	41024	2.6332786	2	1.009317
10158175	595.8333333	514.5052632	141	14276.448	2660272	3.348515	2	1.009317
10223631	603.2738095	-85.07368421	147	7442.1528	517648	2.5650623	3	1.020409
10223632	603.2738095	-77.57894737	115	4524.2725	233584	2.4001915	3	1.020409
10223633	603.2738095	-70.08421053	80	2359.2749	92448	2.3886635	3	1.020409
10223634	603.2738095	-62.58947368	52	1133.5142	32064	2.2096887	3	1.020409
10223653	603.2738095	79.81052632	46	964.10046	29776	2.0798922	2	0.95729101
10223654	603.2738095	87.30526316	73	2506.9436	124560	2.4468908	2	0.95729101
10223655	603.2738095	94.8	91	3490.5603	181216	2.4529252	2	0.95729101
10223709	603.2738095	499.5157895	46	949.18524	25648	2.6313787	2	1.009317
10223710	603.2738095	507.0105263	59	1599.151	59152	2.6354988	2	1.009317
10223711	603.2738095	514.5052632	123	8301.8643	881072	2.9776223	2	1.009317
10289168	610.7142857	-77.57894737	129	5231.418	271312	2.403883	3	1.020409
10289169	610.7142857	-70.08421053	105	3620.6235	162368	2.3975618	3	1.020409
10289170	610.7142857	-62.58947368	77	2176.3823	81536	2.3899679	3	1.020409
10289188	610.7142857	72.31578947	53	1408.1824	55440	2.0816729	3	0.95729101
10289189	610.7142857	79.81052632	66	2025.8889	89440	2.0846477	3	0.95729101
10289190	610.7142857	87.30526316	84	3187.0762	166288	2.4493558	3	0.95729101
10289244	610.7142857	492.0210526	32	538.16589	12256	2.6269562	2	1.009317
10289245	610.7142857	499.5157895	56	1387.6709	46128	2.6345468	2	1.009317
10289246	610.7142857	507.0105263	72	2345.9063	103552	2.6396315	2	1.009317
10354705	618.1547619	-70.08421053	129	4641.5625	209168	2.4052041	3	1.020409
10354706	618.1547619	-62.58947368	112	3583.7964	145776	2.3994019	3	1.020409
10354707	618.1547619	-55.09473684	87	2555.6018	97840	2.3928425	3	1.020409
10354722	618.1547619	57.32631579	50	1345.9287	50064	2.081079	3	0.95729101
10354723	618.1547619	64.82105263	66	1989.6099	82688	2.0850449	3	0.95729101
10354724	618.1547619	72.31578947	73	2404.218	108896	2.0856411	3	0.95729101
10354725	618.1547619	79.81052632	82	2893.7808	137040	2.0874317	3	0.95729101
10354726	618.1547619	87.30526316	94	3913.4441	215024	2.4526503	3	0.95729101
10354779	618.1547619	484.5263158	31	497.83978	10352	2.626641	2	1.009317
10354780	618.1547619	492.0210526	52	1290.0048	44752	2.6332786	2	1.009317
10354781	618.1547619	499.5157895	71	2194.0513	91824	2.6393132	2	1.009317
10354782	618.1547619	507.0105263	79	2828.6343	134800	2.6418624	2	1.009317
10420241	625.5952381	-70.08421053	154	6011.7803	288752	2.4147589	3	1.020409
10420242	625.5952381	-62.58947368	144	5068.8369	222704	2.4120972	3	1.020409
10420243	625.5952381	-55.09473684	140	4576.6436	188336	2.4110341	3	1.020409
10420244	625.5952381	-47.6	128	3815.3867	143456	2.4070559	3	0.95729101
10420245	625.5952381	-40.10526316	105	2867.3484	99488	2.1384292	3	0.95729101
10420246	625.5952381	-32.61052632	104	2649.7273	85008	2.1382203	3	0.95729101
