Ref	x	y	Connectivity	Point First Moment	Point Second Moment	Visual Integration [HH]	conn	integ
7471111	364	-92	67	1822.1144	65904	2.187161	3	0.99846399
7471112	364	-88	63	1600.9904	55520	2.1862869	3	0.99846399
7471113	364	-84	64	1638.0433	57136	2.1865053	3	0.99846399
7471114	364	-80	61	1587.3625	56384	2.1858501	3	0.99846399
7471129	364	-20	71	2204.6626	93808	2.4581606	4	1.254827
7471130	364	-16	66	1913.38	79104	2.4567807	4	1.254827
7471131	364	-12	67	2080.7561	93920	2.4570565	4	1.254827
7471151	364	68	47	1131.2689	36368	2.7058916	7	1.785715
7471152	364	72	59	1849.7806	83280	2.7325857	7	1.785715
7471153	364	76	73	2969.5962	177360	2.9219582	7	1.785715
7471157	364	92	81	2517.6033	112272	2.6225486	9	1.820729
7471158	364	96	101	3733.6965	195296	2.7511373	9	1.820729
7471159	364	100	125	5878.689	403680	3.0388205	9	1.820729
7471160	364	104	126	6217.9478	444080	3.0388205	9	1.820729
7471161	364	108	59	1562.8877	57168	2.584451	3	1.254827
7471162	364	112	38	648.05334	13824	2.5759325	3	1.254827
7471192	364	232	230	22379.754	3092384	3.1494741	5	1.3655469
7471193	364	236	210	17884.379	2119248	3.1404343	5	1.3655469
7471194	364	240	188	14238.851	1502432	3.0742548	5	1.3655469
7536648	368	-88	63	1609.0341	54256	2.1862869	3	0.99846399
7536649	368	-84	62	1520.0656	49984	2.1860685	3	0.99846399
7536650	368	-80	66	1691.3649	57600	2.1869423	3	0.99846399
7536651	368	-76	62	1572.5195	52928	2.1860685	3	0.99846399
7536665	368	-20	70	2128.3052	86560	2.4578846	4	1.254827
7536666	368	-16	66	1884.6403	74384	2.4567807	4	1.254827
7536667	368	-12	68	2083.5657	89776	2.4573324	4	1.254827
7536687	368	68	47	1109.9623	34272	2.7058916	7	1.785715
7536688	368	72	60	1851.1061	80608	2.7329268	7	1.785715
7536694	368	96	87	2804.1726	128592	2.6244359	9	1.820729
7536695	368	100	103	3695.3406	189392	2.7518291	9	1.820729
7536696	368	104	128	5997.3838	427808	3.040087	9	1.820729
7536697	368	108	143	6553.8975	467120	3.0460114	3	1.254827
7536698	368	112	43	768.8009	17376	2.5774496	3	1.254827
7536728	368	232	230	22669.209	3211008	3.1494741	5	1.3655469
7536729	368	236	214	18497.615	2248336	3.1422381	5	1.3655469
7536730	368	240	199	15471.076	1681648	3.1417868	5	1.3655469
7602185	372	-84	62	1546.8314	50368	2.1860685	3	0.99846399
7602186	372	-80	64	1573.9877	50608	2.1865053	3	0.99846399
7602187	372	-76	64	1572.6395	50368	2.1865053	3	0.99846399
7602188	372	-72	64	1643.3804	54848	2.1865053	3	0.99846399
7602201	372	-20	69	2077.3367	81728	2.4576085	4	1.254827
7602202	372	-16	65	1834.4366	69808	2.4565048	4	1.254827
7602203	372	-12	68	2044.09	83680	2.4573324	4	1.254827
7602223	372	68	49	1182.7184	37024	2.7075658	7	1.785715
7602224	372	72	63	1993.3105	87520	2.7373712	7	1.785715
7602231	372	100	96	3043.4705	134368	2.6275871	9	1.820729
7602232	372	104	110	4012.3342	224816	3.0257945	9	1.820729
7602233	372	108	141	6435.1016	464464	3.0451636	9	1.254827
7602234	372	112	107	5811.1836	476896	2.9922802	3	1.254827
7602264	372	232	222	22290.391	3290880	3.1458519	5	1.3655469
7602265	372	236	223	19007.77	2353536	3.1463041	5	1.3655469
7602266	372	240	230	17496.557	1895344	3.1912711	5	1.3655469
7667722	376	-80	61	1503.0577	48000	2.1858501	3	0.99846399
7667723	376	-76	65	1613.3551	51952	2.1867239	3	0.99846399
7667724	376	-72	65	1635.6921	53552	2.1867239	3	0.99846399
7667725	376	-68	70	1958.3292	71264	2.1878171	3	0.99846399
7667738	376	-16	66	1914.7639	73648	2.4567807	4	1.254827
7667739	376	-12	69	2102.4043	85712	2.4576085	4	1.254827
7667759	376	68	53	1407.8007	50048	2.7301991	7	1.785715
7667760	376	72	77	3032.1411	173712	2.9356782	7	1.785715
7667767	376	100	88	2671.542	111376	2.6247506	9	1.820729
7667768	376	104	106	3348.8274	147216	2.6307461	9	1.820729
7667769	376	108	126	4765.77	281232	3.037555	9	1.820729
7667770	376	112	117	6061.0151	487952	3.0116358	9	1.820729
7667792	376	200	127	7273.3325	622272	3.1440439	6	1.6883121
7667793	376	204	125	7241.373	631472	3.1431408	6	1.6883121
7667794	376	208	124	7346.4688	656480	3.1422381	6	1.6883121
7667795	376	212	123	7400.9546	675104	3.1417868	6	1.6883121
7667796	376	216	123	7691.6909	727584	3.1417868	6	1.6883121
7667797	376	220	122	7856.3086	761344	3.141336	6	1.6883121
7667798	376	224	124	8119.9185	803888	3.1422381	6	1.6883121
7667799	376	228	126	8369.4004	840928	3.1431408	6	1.6883121
7667800	376	232	174	10361.24	976944	3.1713834	5	1.6883121
7667801	376	236	323	28286.232	3449824	3.7045109	5	1.3655469
7667802	376	240	306	25400.904	2864688	3.7026305	5	1.3655469
7667803	376	244	274	21129.734	2194896	3.6175478	5	1.3655469
7733259	380	-76	62	1582.2511	53008	2.1860685	3	0.99846399
7733260	380	-72	67	1717.786	57424	2.187161	3	0.99846399
7733261	380	-68	67	1769.2687	61168	2.187161	3	0.99846399
7733262	380	-64	81	2603.7598	109200	2.1902258	3	0.99846399
7733274	380	-16	69	2066.5452	80464	2.4576085	4	1.254827
7733275	380	-12	70	2167.8967	88208	2.4578846	4	1.254827
7733295	380	68	60	1679.0658	61616	2.7329268	7	1.785715
7733296	380	72	97	4641.5347	313584	2.9435763	7	1.785715
7733304	380	104	107	3334.8242	138192	2.6307461	9	1.820729
7733305	380	108	116	3771.1904	170000	2.6348641	9	1.820729
7733306	380	112	111	4488.7036	294784	3.0308235	9	1.820729
7733316	380	152	161	7424.4277	450704	3.1815274	6	1.6883121
7733317	380	156	154	7065.7563	430960	3.1773698	6	1.6883121
7733318	380	160	151	6943.1968	428704	3.1581101	6	1.6883121
7733319	380	164	148	6893.335	434544	3.1567435	6	1.6883121
7733320	380	168	138	6639.6108	436704	3.1521962	6	1.6883121
7733321	380	172	136	6667.4067	452016	3.1512883	6	1.6883121
7733322	380	176	133	6567.7012	453552	3.1481147	6	1.6883121
7733323	380	180	129	6358.813	446288	3.1453998	6	1.6883121
7733324	380	184	127	6334.4385	455536	3.1440439	6	1.6883121
7733325	380	188	125	6344.0088	470992	3.1431408	6	1.6883121
7733326	380	192	123	6280.6753	474976	3.1417868	6	1.6883121
7733327	380	196	122	6341.9751	493984	3.141336	6	1.6883121
7733328	380	200	121	6413.0366	514000	3.1408849	6	1.6883121
7733329	380	204	121	6556.8979	542288	3.1408849	6	1.6883121
7733330	380	208	120	6652.0356	564704	3.1404343	6	1.6883121
7733331	380	212	119	6759.6577	587584	3.1399837	6	1.6883121
7733332	380	216	118	6907.9702	618832	3.139533	6	1.6883121
7733333	380	220	119	7223.98	669984	3.1399837	6	1.6883121
7733334	380	224	118	7256.8062	687248	3.139533	6	1.6883121
7733335	380	228	120	7481.144	721232	3.1404343	6	1.6883121
7733336	380	232	149	8484.834	773776	3.1599345	5	1.6883121
7733337	380	236	315	27416.881	3387520	3.6995006	5	1.3655469
7733338	380	240	300	24675.986	2791328	3.6932566	5	1.3655469
7733339	380	244	271	20523.203	2090032	3.6121733	5	1.3655469
7798796	384	-72	65	1725.2659	60560	2.1867239	3	0.99846399
7798797	384	-68	70	1909.801	69072	2.1878171	3	0.99846399
7798798	384	-64	79	2426.8818	97552	2.1897874	3	0.99846399
7798810	384	-16	68	2037.4099	78784	2.4573324	4	1.254827
7798811	384	-12	74	2317.7947	93808	2.4592657	4	1.254827
7798831	384	68	64	1888.757	73456	2.7377138	7	1.785715
7798832	384	72	106	5097.0522	335648	2.9471443	7	1.785715
7798840	384	104	102	3199.4441	130368	2.6358161	9	1.820729
7798841	384	108	122	3892.9438	166400	2.6425004	9	1.820729
7798842	384	112	119	3992.199	195840	2.6358161	9	1.820729
7798843	384	116	125	5519.8306	386848	3.1145098	9	1.820729
7798846	384	128	136	7093.5317	501232	3.1508346	6	1.6883121
7798847	384	132	134	6896.7139	474880	3.1490209	6	1.6883121
7798848	384	136	135	6793.1685	454448	3.1494741	6	1.6883121
7798849	384	140	136	6681.6421	437024	3.1499274	6	1.6883121
7798850	384	144	137	6537.6436	417152	3.1503808	6	1.6883121
7798851	384	148	159	7190.6587	434816	3.1806026	6	1.6883121
7798852	384	152	160	7130.7578	428240	3.1810648	6	1.6883121
7798853	384	156	154	6901.7842	419904	3.1773698	6	1.6883121
7798854	384	160	151	6800.4902	418784	3.1581101	6	1.6883121
7798855	384	164	135	6130.7183	382240	3.1490209	6	1.6883121
7798856	384	168	129	5946.29	377136	3.1463041	6	1.6883121
7798857	384	172	125	5696.0713	360944	3.1431408	6	1.6883121
7798858	384	176	122	5620.04	363648	3.141336	6	1.6883121
7798859	384	180	120	5511.8442	360880	3.1404343	6	1.6883121
7798860	384	184	120	5558.937	369936	3.1404343	6	1.6883121
7798861	384	188	119	5557.3418	376288	3.1399837	6	1.6883121
7798862	384	192	118	5596.4219	390208	3.139533	6	1.6883121
7798863	384	196	116	5562.1123	398192	3.1386325	6	1.6883121
7798864	384	200	113	5476.791	402752	3.1372826	6	1.6883121
7798865	384	204	111	5401.7905	400240	3.1363833	6	1.6883121
7798866	384	208	110	5388.3208	403696	3.1332397	6	1.6883121
7798867	384	212	108	5340.1445	403584	3.1198382	6	1.6883121
7798868	384	216	106	5368.1685	418752	3.1189489	6	1.6883121
7798869	384	220	107	5638.7056	457440	3.1193936	6	1.6883121
7798870	384	224	107	5797.7808	481840	3.1193936	6	1.6883121
7798871	384	228	109	5958.0176	501648	3.1202831	6	1.6883121
